27	13,18,24,24,24,5,59,59,56,56,56,14,56,24,0,0,0,0,56,24,0,0,0,0,56,47,48,45,17,0,52,58,29,43,63,12,0,4,0,0,52,37,0,0,0,0,48,40,32,12,0,0,48,40,56,44,1,10,61,26,15,60,60,63,46,2,0,4,16,13,0,0,0
28	41,48,48,45,30,0,56,45,32,40,61,13,56,24,0,0,41,42,50,24,0,0,34,48,48,36,16,23,59,27,48,64,64,64,64,11,48,35,0,2,45,46,48,37,0,0,24,56,44,40,0,0,24,56,40,41,0,0,36,51,40,64,61,63,61,15,9,16,16,16,4,0,0
29	0,0,3,41,15,0,0,3,49,63,23,0,0,39,63,19,0,0,12,64,33,0,0,0,37,64,52,47,27,0,53,64,47,51,64,28,63,41,0,1,53,49,64,32,0,0,48,56,64,32,0,0,45,54,54,58,17,15,61,41,15,60,64,64,56,7,0,5,21,20,2,0,0
30	0,0,8,37,6,0,0,7,58,58,12,0,0,49,59,10,0,0,20,64,20,0,0,0,44,64,54,51,19,0,61,63,44,52,63,15,64,31,0,3,60,38,64,22,0,0,56,40,64,24,0,0,56,35,60,49,13,24,64,23,20,61,64,64,48,1,0,6,20,14,0,0,0
31	29,40,40,40,22,0,48,53,40,42,62,25,48,32,0,0,34,47,48,32,0,0,31,48,48,32,0,0,32,48,48,32,0,0,32,49,48,32,0,0,26,48,48,32,0,0,24,52,48,32,0,0,24,53,48,32,0,0,32,48,48,53,40,42,63,26,24,32,32,32,24,0,0
32	0,0,14,48,7,0,0,9,60,36,1,0,0,50,44,0,0,0,19,62,6,0,0,0,43,63,56,51,18,0,58,58,25,36,62,9,64,21,0,0,48,30,64,14,0,0,40,32,64,12,0,0,48,32,54,39,2,13,60,19,15,61,64,64,42,0,0,5,22,14,0,0,0
33	29,40,30,6,6,0,48,53,40,40,62,23,48,32,0,0,36,51,48,32,0,0,32,52,48,32,0,0,32,53,51,32,0,0,32,55,48,32,0,0,32,48,50,32,0,0,32,48,51,32,0,0,32,48,53,32,0,0,39,46,56,53,43,46,64,20,27,32,32,32,17,0,0
34	20,56,56,56,56,49,24,64,32,31,32,28,21,63,0,0,0,0,16,64,0,0,0,0,24,64,44,48,27,0,18,63,50,41,63,26,0,4,1,0,38,53,0,0,0,0,20,56,19,26,0,0,25,56,30,57,3,0,44,51,6,58,57,52,64,22,0,8,31,32,19,0,0
35	0,0,1,40,27,0,0,0,42,61,20,0,0,23,64,19,0,0,0,54,38,0,0,0,15,64,52,48,33,1,30,64,50,41,62,34,40,54,1,0,25,56,40,44,0,0,16,56,40,44,0,0,16,56,33,58,6,0,34,54,5,56,63,56,64,23,0,5,29,32,12,0,0
36	29,48,48,49,48,29,40,52,26,24,24,14,40,40,0,0,0,0,40,40,0,0,0,0,40,58,52,47,16,0,31,59,30,40,61,8,0,0,0,0,54,29,0,0,0,0,40,33,49,16,0,0,46,31,47,45,2,14,62,17,10,58,64,64,40,0,0,3,16,12,0,0,0
37	48,61,61,56,54,17,56,41,24,25,26,11,56,24,0,0,0,0,56,24,6,4,0,0,57,61,64,63,37,0,40,46,12,21,63,19,0,0,0,0,49,32,0,0,0,0,48,32,40,11,0,0,48,32,58,41,2,17,62,17,19,60,64,64,39,0,0,3,16,9,0,0,0
38	44,48,45,35,5,0,62,47,40,52,58,5,56,16,0,1,53,30,56,16,0,0,43,36,56,23,8,22,62,19,56,64,64,64,56,1,56,24,8,15,58,26,56,16,0,0,40,38,56,16,0,0,40,40,56,22,0,1,48,35,56,59,56,58,58,9,20,24,24,23,6,0,0
39	0,20,40,30,3,0,32,61,38,44,53,2,62,23,0,0,53,23,64,8,0,0,48,32,64,10,0,0,48,32,64,15,0,0,48,32,64,16,0,0,48,32,64,16,0,0,48,32,64,16,0,0,48,32,57,32,0,3,56,21,20,63,51,60,48,1,0,8,23,18,1,0,0
40	41,48,48,47,25,0,56,52,40,42,63,27,56,32,0,0,36,51,56,32,0,0,32,56,56,32,0,0,32,56,56,32,0,0,32,56,56,32,0,0,32,56,56,32,0,0,32,56,52,32,0,0,32,56,48,34,0,2,45,48,48,64,64,64,61,17,17,24,24,24,8,0,0
41	47,64,64,56,39,3,48,46,24,27,56,40,41,32,0,0,25,56,40,32,0,0,24,56,40,32,0,0,24,56,40,32,0,0,24,56,40,32,0,0,24,56,44,38,0,0,24,56,45,40,0,0,24,56,40,40,0,0,30,55,40,58,48,48,63,32,14,32,32,32,25,0,0
42	0,0,0,24,20,0,0,0,27,64,27,0,0,14,63,27,0,0,0,48,45,0,0,0,11,64,39,32,15,0,28,64,57,51,64,24,35,56,3,0,33,54,40,40,0,0,16,56,40,40,0,0,16,56,30,53,1,0,29,54,8,58,52,44,63,24,0,7,30,32,16,0,0
43	28,64,64,57,56,34,32,54,24,24,24,10,32,40,0,0,0,0,32,41,3,5,0,0,37,61,62,64,46,3,24,55,21,17,56,31,0,0,0,0,28,47,0,0,0,0,29,48,14,17,0,0,28,42,40,50,2,0,45,35,9,61,56,50,61,10,0,8,30,30,9,10,10
44	0,0,29,30,0,0,0,0,55,60,0,0,0,4,64,64,8,0,0,15,64,64,20,0,0,28,55,51,32,0,0,39,41,36,44,0,0,52,28,23,58,0,1,62,16,11,64,5,13,64,51,50,64,18,25,60,40,40,58,30,36,45,0,0,41,43,24,19,0,0,16,26,26
45	0,14,39,39,16,0,16,63,50,48,64,21,45,47,0,0,41,51,48,33,0,0,32,56,48,34,0,0,32,56,50,40,0,0,32,56,48,40,0,0,27,56,48,36,0,0,24,56,48,32,0,0,25,56,43,53,3,0,43,49,13,61,58,54,63,17,0,10,31,32,11,0,0
46	25,38,40,40,40,17,43,55,40,45,48,26,48,32,0,0,0,0,43,32,0,0,0,0,45,55,53,53,30,0,41,63,34,37,63,28,0,5,0,0,39,50,0,0,0,0,32,48,20,15,0,0,32,48,48,49,0,0,43,45,17,63,50,52,63,16,0,13,32,32,11,0,0
47	24,64,64,64,64,55,24,59,18,16,17,14,24,56,0,0,0,0,24,56,0,0,0,0,24,63,54,55,29,0,18,61,43,36,62,27,0,2,0,0,34,51,0,0,0,0,18,56,22,32,0,0,21,56,24,61,6,0,43,47,2,54,60,54,63,17,0,4,28,32,13,0,0
48	0,0,0,33,15,0,0,0,36,63,28,0,0,21,64,24,0,0,1,57,43,0,0,0,20,64,47,40,19,0,36,64,57,53,64,25,46,54,3,0,41,54,48,40,0,0,24,56,48,40,0,0,24,56,41,54,3,0,37,55,12,61,56,52,64,27,0,11,32,32,19,0,0
49	11,48,48,48,48,42,17,64,33,32,32,28,24,64,0,0,0,0,24,64,0,0,0,0,24,64,41,45,27,0,21,64,51,44,63,28,0,9,1,0,37,52,0,0,0,0,22,56,24,30,0,0,23,56,31,59,3,0,39,48,6,58,59,52,63,16,0,7,30,32,11,0,0
50	0,0,8,50,21,0,0,5,55,63,25,0,0,44,64,21,0,0,13,64,36,0,0,0,35,64,58,54,28,0,51,64,50,50,64,30,59,45,0,0,44,53,64,32,0,0,32,56,64,34,0,0,33,56,50,55,7,6,56,47,16,62,64,64,61,14,0,9,30,30,9,0,0
51	0,30,56,59,35,1,23,64,41,37,64,30,39,52,0,0,44,47,40,49,0,0,42,48,26,63,27,26,62,31,7,63,64,64,64,11,38,60,15,12,56,43,49,42,0,0,34,56,49,37,0,0,34,56,38,56,7,9,56,45,8,58,64,64,61,13,0,4,25,26,6,0,0
52	0,0,3,33,3,0,0,2,49,61,16,0,0,38,60,11,0,0,12,64,23,0,0,0,39,64,36,32,7,0,55,64,50,57,58,9,64,35,0,3,54,38,64,16,0,0,40,48,64,17,0,0,40,48,59,37,0,4,56,38,25,64,54,61,58,9,0,16,32,30,7,0,0
53	0,16,42,46,22,0,12,63,54,52,64,24,40,51,1,0,47,52,48,40,0,0,35,55,36,56,6,5,53,41,5,61,63,62,64,6,29,61,30,30,61,30,53,37,0,0,37,53,56,25,0,0,32,56,51,40,0,0,45,48,24,64,46,49,64,21,0,21,32,32,18,0,0
54	15,16,50,50,32,1,14,63,43,36,61,35,38,48,0,0,30,56,48,40,0,0,24,56,48,40,0,0,24,56,48,40,0,0,24,56,48,40,0,0,24,56,48,37,0,0,24,56,48,40,0,0,24,56,41,52,2,0,40,50,12,61,60,58,63,18,0,11,32,32,12,0,0
55	28,57,56,56,56,38,32,57,32,32,32,23,39,48,0,0,0,0,40,48,4,8,0,0,40,63,63,64,53,8,27,60,27,18,55,43,0,0,0,0,26,56,0,0,0,0,24,56,17,21,0,0,24,56,40,53,4,1,46,46,11,61,61,60,61,14,0,8,30,30,9,0,0
56	45,48,48,58,45,8,56,45,32,46,61,11,56,24,0,0,49,38,56,24,0,0,42,43,56,33,13,25,62,24,56,64,64,64,61,4,56,30,8,12,55,35,56,24,0,0,34,48,56,24,0,0,32,48,56,25,0,0,44,43,56,61,56,58,61,13,25,32,32,29,9,0,0
57	14,26,17,40,6,0,0,6,58,52,6,0,0,45,54,3,0,0,15,64,13,0,0,0,38,61,43,42,13,0,54,62,42,50,61,11,64,25,0,1,52,35,64,16,0,0,40,40,64,16,0,0,40,40,55,40,0,3,56,32,20,63,59,61,54,5,0,12,32,27,4,0,0
58	0,0,10,49,6,0,0,7,58,56,10,0,0,46,56,6,0,0,16,64,17,0,0,0,41,64,48,45,14,0,55,63,44,53,63,15,64,31,0,1,52,43,64,24,0,0,40,48,64,24,0,0,40,48,57,44,1,2,53,43,20,63,60,60,61,12,0,13,32,30,6,0,0
59	28,46,48,40,29,12,48,55,40,48,63,19,48,32,0,0,40,51,48,32,0,0,27,56,47,37,8,13,55,43,48,64,64,64,64,16,48,47,16,18,52,47,48,40,0,0,25,56,48,40,0,0,24,56,48,40,0,0,31,56,48,59,48,50,63,35,20,32,32,32,25,1,1
60	0,9,30,30,9,0,13,61,54,54,61,13,44,45,0,1,44,43,50,32,0,0,29,52,50,32,0,0,25,56,48,32,0,0,26,56,48,32,0,0,24,55,48,32,0,0,24,48,48,30,0,0,27,55,46,40,0,0,41,50,17,63,46,49,64,22,0,15,32,32,18,0,0
61	22,40,40,35,40,22,42,59,48,48,48,30,46,40,0,0,0,0,48,40,0,0,0,0,48,55,51,54,30,0,41,63,38,36,63,27,0,6,0,0,36,47,0,0,0,0,32,52,13,9,0,0,32,48,50,43,0,1,49,43,19,63,52,54,63,15,0,15,32,32,12,0,0
62	35,48,48,55,26,1,48,45,24,31,61,23,48,32,0,0,30,51,48,32,0,0,28,53,48,41,16,22,59,31,48,64,64,64,64,11,48,32,0,1,42,47,48,32,0,0,24,56,48,32,0,0,24,56,48,28,0,1,39,39,48,64,56,58,58,9,11,16,16,19,6,0,0
63	0,0,0,29,10,0,0,0,36,61,18,0,0,24,63,15,0,0,2,58,30,0,0,0,20,64,43,39,18,0,37,64,44,43,63,21,48,41,0,0,38,47,48,32,0,0,24,56,48,32,0,0,28,56,42,49,2,2,49,43,9,57,61,60,57,9,0,4,22,20,2,0,0
64	8,33,39,44,22,0,14,63,41,37,63,24,38,40,0,0,32,50,48,32,0,0,24,56,48,32,0,0,24,56,48,32,0,0,24,53,48,32,0,0,24,49,48,32,0,0,24,48,47,27,0,0,24,48,37,47,2,2,47,39,8,58,60,60,57,8,0,4,21,21,3,0,0
65	0,0,0,27,14,0,0,0,36,62,22,0,0,24,63,15,0,0,2,58,31,0,0,0,21,63,39,38,15,0,38,64,46,47,63,17,48,36,0,0,43,46,49,24,0,0,32,53,55,24,0,0,32,48,43,48,7,1,47,43,10,58,62,60,60,13,0,4,23,16,5,0,0
66	63,64,64,57,23,0,64,29,16,30,63,15,64,16,0,0,44,39,64,16,0,0,44,39,64,29,16,32,64,17,64,64,64,64,61,8,64,18,0,4,53,38,64,16,0,0,40,48,64,16,0,0,36,48,64,16,0,1,48,40,64,55,48,54,63,13,31,32,32,31,11,0,0
67	0,23,44,53,34,1,20,63,32,29,61,34,44,39,0,0,29,55,48,33,0,0,24,56,48,39,0,0,24,56,48,40,0,0,18,56,46,40,0,0,16,56,40,40,0,0,16,56,40,40,0,0,16,56,33,57,4,0,36,54,5,54,61,56,63,24,0,4,31,32,13,0,0
68	0,20,40,37,13,0,24,62,41,48,61,13,53,31,0,0,46,40,56,19,0,0,32,48,56,22,0,0,32,48,56,24,0,0,32,48,56,24,0,0,32,48,56,24,0,0,32,48,56,24,0,0,32,48,47,39,0,0,43,44,17,63,48,48,63,17,0,14,32,32,15,0,0
69	0,16,36,39,13,0,25,63,46,56,62,11,54,28,0,3,53,31,60,16,0,0,40,40,56,16,0,0,40,40,56,16,0,0,40,40,56,19,0,0,40,40,56,24,0,0,40,40,56,24,0,0,40,40,50,39,0,0,50,33,22,64,49,50,58,6,0,17,32,31,8,0,0
70	0,0,11,11,0,0,0,0,52,57,0,0,0,2,64,64,3,0,0,14,64,64,18,0,0,26,57,55,29,0,0,38,40,39,43,0,0,49,27,26,55,0,0,61,13,11,64,4,11,64,45,45,64,16,22,59,32,32,57,30,37,41,0,0,39,41,15,11,0,0,11,17,17
71	0,3,23,23,7,0,8,57,60,60,61,7,35,49,2,3,55,35,41,36,0,0,41,39,33,55,3,4,58,25,4,61,60,61,60,1,27,58,21,22,61,23,47,31,0,0,40,43,54,27,0,0,35,45,42,46,2,4,56,26,7,57,59,62,48,2,0,3,16,13,0,0,0
72	0,12,31,25,3,0,27,63,49,60,48,0,62,21,0,6,60,13,64,8,0,0,56,24,64,8,0,0,56,23,64,2,0,0,56,22,64,4,0,0,56,16,64,0,0,0,57,15,64,2,0,0,60,15,60,37,9,31,60,2,20,59,64,56,14,0,0,1,7,0,0,0,0
73	5,8,8,6,0,0,48,64,64,64,48,6,48,44,8,16,55,46,48,40,0,0,27,56,48,40,0,0,42,53,47,59,48,53,64,21,48,53,32,36,61,44,48,40,0,0,29,56,48,40,0,0,24,56,43,40,0,0,28,56,42,53,32,38,61,35,20,32,32,32,26,1,1
74	0,0,6,9,0,0,3,45,64,64,51,6,36,59,15,13,55,46,49,41,0,0,35,56,55,40,0,0,33,56,51,40,0,0,32,56,51,37,0,0,35,56,54,33,0,0,32,56,56,32,0,0,32,52,49,43,0,1,48,44,20,63,51,54,61,12,0,13,32,30,8,0,0
75	0,0,1,24,1,0,0,1,43,64,23,0,0,30,64,29,0,0,5,61,40,0,0,0,30,64,32,22,4,0,45,64,63,64,57,8,56,48,4,7,56,41,61,26,0,0,36,55,60,26,0,0,32,56,54,39,0,0,45,47,22,64,45,50,64,20,0,19,32,32,15,0,0
76	22,32,32,32,32,12,56,60,56,56,56,25,56,26,0,0,0,0,56,28,0,0,0,0,56,50,47,43,18,0,53,63,38,45,64,17,2,10,0,0,48,43,0,0,0,0,40,48,12,5,0,0,40,48,58,32,0,1,51,37,24,64,45,53,59,11,0,19,32,30,7,0,0
77	0,18,29,27,5,0,19,64,52,57,58,5,49,44,0,3,60,27,56,33,0,0,56,32,43,50,2,11,64,21,12,64,61,64,55,0,40,58,22,29,64,16,57,32,0,0,50,37,56,24,0,0,40,40,50,38,0,3,55,27,17,63,49,56,56,4,0,12,32,27,4,0,0
78	0,0,23,23,0,0,0,0,58,58,0,0,0,6,64,64,6,0,0,18,64,64,21,0,0,30,45,47,31,0,0,42,33,36,44,0,0,53,21,22,58,0,4,64,9,12,64,6,13,64,58,58,64,20,21,39,11,9,53,32,31,32,0,0,37,44,3,3,0,0,3,5,5
79	0,0,27,29,0,0,0,0,57,60,0,0,0,5,64,64,7,0,0,20,64,64,20,0,0,30,55,52,33,0,0,44,42,36,45,0,0,54,29,23,57,0,3,64,17,10,64,5,13,64,54,51,64,18,23,58,24,24,54,30,36,44,0,0,39,44,14,11,0,0,9,17,17
80	0,19,43,41,10,0,18,63,41,49,60,7,45,39,0,1,58,32,59,33,0,0,52,32,34,54,10,18,63,14,8,64,64,64,53,0,42,51,7,16,62,21,62,26,0,0,43,39,59,24,0,0,45,36,42,46,2,15,53,20,8,53,64,63,42,0,0,1,14,11,0,0,0
81	47,56,53,51,10,0,64,38,24,36,61,8,64,16,0,0,51,28,64,16,0,0,56,33,64,14,0,0,51,31,64,14,0,0,56,32,64,11,0,0,53,32,64,10,0,0,57,28,64,12,0,0,55,24,64,11,0,5,62,24,64,58,52,62,56,4,29,32,32,24,5,0,0
82	54,55,52,41,5,0,64,29,24,50,48,0,62,1,0,3,61,14,64,4,0,1,62,27,64,24,17,45,60,6,64,64,64,64,43,0,64,12,5,20,64,16,64,4,0,0,64,22,63,0,0,0,58,22,64,2,0,5,63,17,64,52,48,57,53,0,30,32,32,26,5,0,0
83	0,0,15,42,0,0,0,14,63,35,0,0,5,60,44,0,0,0,34,60,5,0,0,0,53,61,47,43,6,0,64,59,40,56,53,1,64,11,0,6,62,16,64,0,0,0,61,20,64,2,0,0,57,19,64,21,0,12,64,9,35,64,55,63,45,0,0,18,32,21,1,0,0
84	0,0,19,34,0,0,0,12,62,41,0,0,5,53,41,1,0,0,28,59,4,0,0,0,49,62,48,41,8,0,64,57,40,55,56,3,64,11,0,4,59,19,63,2,0,0,53,28,62,2,0,0,54,23,63,18,0,10,62,15,32,63,53,63,46,0,0,16,31,20,2,0,0
85	57,59,62,59,59,7,61,30,16,17,16,1,64,13,0,0,0,0,62,19,11,4,0,0,62,64,64,62,33,0,32,41,12,26,64,18,0,0,0,0,51,34,0,0,0,0,47,32,33,7,0,0,47,32,57,37,0,11,62,15,19,63,64,64,49,3,0,7,23,17,1,0,0
86	0,16,39,37,10,0,16,63,55,59,61,7,43,46,0,3,56,34,48,34,0,0,48,39,40,53,6,13,60,23,6,64,64,64,56,0,40,57,22,28,63,23,58,29,0,0,44,45,61,24,0,0,40,46,50,43,1,6,58,30,16,63,60,63,54,4,0,9,28,22,3,0,0
87	0,1,21,37,9,0,16,60,52,56,61,8,45,41,0,3,60,30,48,32,0,0,48,32,38,53,6,14,62,19,7,64,64,64,55,0,41,54,18,27,63,21,58,24,0,0,46,39,62,18,0,0,44,40,51,40,1,7,59,26,17,62,58,62,52,2,0,9,24,19,1,0,0
88	0,0,0,16,0,0,0,0,36,64,14,0,0,31,63,20,0,0,9,62,26,0,0,0,37,64,29,27,6,0,58,64,58,63,58,5,64,30,0,11,62,28,64,9,0,0,53,32,64,12,0,0,56,32,62,34,1,11,62,22,30,64,58,63,43,1,0,16,30,17,1,0,0
89	52,64,45,32,36,7,64,47,40,40,40,9,64,23,0,0,0,0,64,24,4,2,0,0,64,60,64,60,29,0,42,47,13,27,64,17,0,0,0,0,49,31,0,0,0,0,48,32,44,16,0,0,49,32,52,51,14,26,63,19,10,54,64,61,33,0,0,0,7,3,0,0,0
90	0,0,13,26,0,0,0,13,61,46,1,0,3,56,45,1,0,0,28,61,5,0,0,0,52,61,49,43,12,0,64,56,33,47,61,6,64,15,0,1,59,24,64,8,0,0,55,24,64,15,0,0,58,23,55,49,17,38,61,6,10,49,64,51,17,0,0,0,0,0,0,0,0
91	33,48,48,48,48,30,48,54,35,38,40,22,48,37,0,0,0,0,50,39,3,2,0,0,55,62,62,63,40,2,45,59,28,32,64,34,0,1,0,0,43,54,0,0,0,0,37,56,26,15,0,0,38,48,60,48,1,2,51,41,26,64,59,59,58,9,0,16,32,28,5,0,0
92	54,54,52,58,57,18,64,40,32,40,63,15,64,8,0,0,45,38,64,16,0,0,40,40,64,16,0,0,40,40,64,16,0,0,42,40,64,16,0,0,40,40,64,16,0,0,40,40,64,16,0,0,40,40,64,17,0,7,54,36,64,64,62,62,58,8,13,16,23,23,5,0,0
93	37,40,41,40,48,12,63,50,40,40,47,17,64,20,0,0,0,0,64,24,0,0,0,0,64,59,64,58,30,0,48,54,23,34,64,21,0,1,0,0,45,39,0,0,0,0,40,40,41,9,0,0,40,40,56,37,1,10,58,33,18,61,59,63,54,5,0,8,31,27,4,0,0
94	0,0,3,34,4,0,0,1,48,63,22,0,0,32,63,21,0,0,7,62,32,0,0,0,33,64,43,37,15,0,50,64,52,54,63,16,56,43,0,1,49,44,63,24,0,0,33,54,58,26,0,0,33,52,50,47,1,6,54,43,14,61,60,61,60,12,0,7,31,28,5,0,0
