136	2,8,22,28,31,33,35,36,36,38,39,42,34,32,30,29,27,25,24,24,24,24,22,21,19,14,13,13,12,13,14,14,14,14,14,13,13,14,13,14,14,14,13,13,14,13,13,14,13,12,13,13,12,13,12,13,13,12,13,13,14,13,13,13,13,12,12,13,13,13,13,13,14,13,14,13,14,15,15,21,45,45,44,44,45,45,44,42,41,40,38,23,29,31,34,39,41,41,44,45,46,47,46,48,48,48,48,43,44,42,42,43,42,43,43,44,44,44,45,48,47,48,51,54,56,54,53,51,50,47,43,37,33,31,28,23,9,0,0
137	0,0,0,0,10,16,22,25,28,30,33,35,36,37,39,30,27,26,26,24,22,22,21,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,21,21,21,21,21,21,20,20,21,20,21,21,22,21,23,23,23,24,25,26,27,33,37,36,34,32,30,28,25,22,17,11,0,1,50,61,63,67,70,73,75,77,78,79,76,30,26,25,24,22,21,22,21,21,21,21,21,21,21,22,22,22,23,22,24,26,27,29,36,81,80,78,76,74,72,69,66,61,55
138	0,0,0,0,10,17,21,26,28,30,33,35,37,38,37,28,28,25,25,24,23,22,21,21,21,21,21,21,21,21,21,21,22,22,21,21,21,21,21,21,21,21,21,21,21,21,21,20,21,21,21,21,21,21,22,21,21,21,21,22,22,22,21,21,21,21,21,21,20,21,22,23,23,22,23,24,24,26,26,28,32,38,36,35,33,31,28,26,23,19,13,5,0,0,52,59,65,67,71,73,75,76,77,79,63,29,27,26,22,23,22,21,21,21,22,22,21,21,22,21,22,22,22,23,25,26,29,32,58,80,79,77,75,73,71,68,65,60,54
139	18,16,14,13,15,22,27,29,30,31,33,35,37,38,35,28,27,26,24,25,23,23,22,22,22,21,20,17,13,11,11,12,12,12,12,12,13,12,12,13,12,12,13,13,12,13,12,13,13,12,12,13,12,12,13,12,12,13,13,12,13,13,12,13,13,12,13,12,12,12,12,12,12,12,12,12,12,13,12,13,32,45,45,45,45,45,45,45,44,43,38,1,0,13,20,27,32,35,37,41,45,47,49,51,48,48,49,48,44,43,42,40,40,39,39,38,40,39,41,40,41,40,42,41,43,44,48,54,51,49,48,45,40,37,35,31,26,17,0
140	0,0,0,0,1,12,18,22,25,28,30,32,35,37,38,40,37,32,30,28,26,25,25,24,24,24,23,23,23,23,23,23,24,24,24,24,24,24,24,24,23,23,23,24,24,23,24,24,22,22,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,24,24,24,23,23,24,24,24,25,24,25,26,26,27,30,32,41,39,39,37,35,32,30,27,24,21,36,56,62,65,69,71,73,75,77,78,80,82,79,31,29,26,25,24,22,22,22,22,21,21,22,21,22,22,22,23,24,25,26,27,30,35,82,80,79,77,76,74,73,70,67,63,59
141	0,0,0,0,3,12,17,21,23,28,31,33,35,37,39,39,34,32,29,28,26,26,24,24,23,23,23,22,20,17,13,11,12,12,12,12,13,12,13,13,13,13,13,13,13,13,13,13,13,14,13,13,14,13,13,14,13,13,14,13,13,13,13,13,14,13,13,13,13,13,12,13,13,13,13,13,12,13,13,13,13,14,41,45,46,46,46,46,46,46,46,45,0,12,18,21,25,28,31,34,38,40,41,41,43,42,43,42,44,41,42,40,42,40,41,40,42,41,40,42,41,42,42,43,43,44,44,47,52,51,49,48,45,43,40,38,35,29,25
142	20,18,17,16,15,15,18,21,15,16,18,20,23,26,34,36,36,32,28,27,27,25,25,25,24,24,23,22,22,22,23,24,23,24,24,23,25,26,27,30,31,38,37,36,34,33,32,32,34,36,36,38,34,30,29,27,25,26,24,24,23,23,23,23,23,21,21,22,21,21,23,23,23,23,23,25,26,27,29,29,29,34,41,39,38,36,34,32,30,28,25,22,0,0,20,38,49,57,67,71,77,80,84,85,86,81,67,56,48,41,37,36,32,32,31,31,31,31,31,32,35,37,37,40,44,47,53,64,78,82,80,78,76,74,68,63,56,50,42
143	0,0,11,17,22,26,28,30,32,34,35,37,39,33,30,27,28,25,24,24,24,21,21,20,19,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,17,19,20,20,21,21,21,21,21,22,21,22,23,23,24,26,27,30,31,37,39,37,34,32,30,28,26,23,18,17,64,67,71,72,74,76,78,80,82,84,33,29,28,26,24,25,23,23,22,22,21,21,21,22,23,22,23,25,26,27,27,31,33,43,45,45,44,42,41,39,35,31,26,19,2,0,0
144	0,2,11,19,23,25,28,31,33,34,36,38,39,39,33,30,28,26,24,24,22,22,21,21,21,21,19,11,11,12,11,12,12,12,13,12,13,13,13,13,13,12,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,13,12,13,13,12,13,13,12,13,13,12,12,13,12,13,13,12,13,12,12,13,13,14,14,16,43,44,44,44,44,44,44,44,43,42,24,27,30,34,37,39,42,44,47,47,44,44,45,46,41,41,40,42,40,41,41,43,41,42,42,42,42,43,42,44,44,46,47,55,51,49,46,44,42,39,36,33,29,22,3,0,0
145	0,0,10,18,23,25,29,31,33,35,37,38,40,35,32,28,28,26,26,25,25,24,23,22,22,22,23,23,23,22,22,22,23,23,22,21,22,23,22,23,22,22,21,21,21,22,22,22,22,22,22,22,22,22,22,22,21,22,22,21,21,21,22,22,22,22,22,22,21,21,20,21,23,22,23,24,24,25,25,27,27,30,33,38,37,35,33,31,29,26,23,20,60,65,68,72,74,76,78,80,81,83,55,32,29,26,25,24,23,22,21,20,21,20,20,20,20,20,22,22,24,25,25,27,31,33,56,77,83,81,80,78,76,73,70,66,62,54,18
146	0,2,12,17,22,25,27,29,31,33,35,36,32,28,26,24,22,24,23,23,22,21,22,22,22,23,23,22,22,22,23,23,23,23,24,24,27,27,31,35,33,32,31,31,32,34,35,36,38,30,26,25,24,23,23,24,23,21,21,21,22,22,21,22,22,22,22,22,23,23,22,22,22,23,22,23,25,27,29,31,37,37,35,32,30,28,26,22,18,12,0,0,7,33,44,54,59,66,70,75,77,79,81,76,62,48,43,39,38,35,35,32,33,31,30,30,30,31,31,32,34,36,39,43,51,65,67,81,80,78,74,69,63,59,50,40,19,10,0
147	0,0,0,0,6,9,11,13,14,16,17,17,17,17,16,15,15,15,15,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,18,27,29,32,34,36,37,37,38,40,39,33,29,28,26,26,25,26,24,24,25,24,23,24,24,22,23,22,21,21,22,22,23,23,22,21,22,23,23,24,24,25,25,26,28,32,38,39,37,35,33,31,29,25,21,17,9,0,8,32,39,44,50,53,56,59,62,64,67,59,50,48,48,47,47,43,42,42,41,40,38,37,34,35,35,34,34,33,32,33,33,35,36,49,49,48,47,44,42,40,37,35,31,25,16
148	11,12,25,27,30,32,37,39,40,42,43,43,27,23,23,22,21,21,21,21,21,21,20,20,21,20,20,20,20,20,20,20,21,20,20,20,20,20,20,20,20,20,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,19,20,21,21,21,21,21,22,23,24,27,42,41,40,40,39,37,36,35,32,26,76,88,89,90,90,90,90,91,90,90,23,21,21,21,20,20,20,20,20,20,20,20,20,20,20,19,19,18,21,21,20,22,23,25,27,40,85,83,81,79,77,75,73,70,66,59,0
149	0,0,10,16,20,23,27,29,31,33,35,37,35,29,27,24,22,23,22,21,21,21,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,28,31,34,34,33,33,31,31,31,31,29,30,29,34,37,36,36,35,35,33,33,31,23,3,0,0,52,61,65,68,71,73,75,77,79,80,35,28,26,24,22,22,22,21,20,21,21,23,25,26,26,28,32,34,34,33,34,33,32,34,35,38,85,84,83,82,81,78,72,66,59
150	0,0,3,5,7,9,11,13,14,15,15,15,14,14,14,13,13,13,13,12,12,13,12,12,11,12,11,11,11,11,11,10,11,10,14,25,28,30,32,34,35,37,38,38,33,29,26,25,23,21,21,20,20,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19,18,20,20,21,23,24,27,31,35,33,31,30,28,26,23,19,15,4,0,0,0,0,0,18,29,38,43,47,51,55,58,61,64,46,43,43,43,42,41,39,37,36,35,35,35,34,33,33,34,35,35,34,33,32,32,32,34,50,45,43,41,39,37,34,32,25,11
151	0,0,0,0,0,0,0,4,7,9,12,14,15,16,16,16,16,15,15,15,15,14,14,13,13,12,12,13,12,12,12,12,12,12,11,11,12,12,20,28,31,34,35,36,37,39,40,40,33,29,27,26,23,22,22,22,20,20,20,20,20,20,20,20,21,21,20,20,19,21,20,20,20,20,20,22,22,21,23,24,25,27,31,36,35,33,31,29,26,22,18,15,31,38,43,47,51,54,57,60,62,64,48,46,45,44,45,41,39,38,37,36,34,33,34,34,34,33,33,32,32,32,30,29,29,30,47,47,45,43,41,39,35,33,29,23,3,0,0
152	10,8,5,11,16,19,22,22,23,27,29,32,34,35,36,38,31,27,26,24,23,23,22,22,22,21,20,20,20,20,20,20,21,22,22,23,23,25,25,28,30,36,34,34,33,31,31,32,34,35,37,38,31,28,27,25,24,24,23,22,21,21,21,20,20,20,20,20,20,20,20,20,21,20,21,21,21,22,24,25,27,32,37,36,35,33,31,29,27,23,19,13,43,52,57,62,68,72,77,79,82,77,64,53,49,47,45,40,39,36,35,34,34,33,33,32,33,34,35,36,38,42,45,52,61,82,80,78,76,72,66,59,54,47,36,17,0,0,0
153	0,0,0,0,9,16,21,25,27,30,32,34,36,38,39,33,30,27,26,25,23,22,22,21,20,21,21,21,16,11,11,11,11,12,12,12,12,12,12,11,12,12,11,11,12,12,12,12,12,13,12,12,13,12,12,13,12,12,12,11,12,12,12,13,12,12,11,12,12,12,12,12,12,12,12,12,11,11,12,11,13,30,45,45,45,45,45,45,45,44,44,17,10,17,23,25,30,34,37,39,41,44,44,42,43,42,40,39,37,37,37,37,36,37,37,37,38,37,37,37,38,40,40,40,41,43,44,49,50,47,44,42,41,38,36,32,26,13,4
154	0,6,14,17,21,23,26,28,30,32,34,36,37,28,27,25,24,23,24,22,22,21,20,20,14,11,11,11,11,11,12,11,11,12,11,12,13,12,13,12,13,13,12,13,13,12,13,13,12,13,13,13,13,12,13,12,12,13,12,12,13,13,12,13,13,12,13,13,12,13,12,12,12,12,13,12,12,12,12,13,13,41,43,44,44,44,44,44,44,44,43,42,0,0,8,16,22,25,29,32,34,38,41,44,44,44,44,44,45,41,42,42,41,41,42,42,43,42,43,42,43,42,44,44,44,45,48,55,53,51,48,46,43,41,38,34,28,21,0
155	11,10,16,15,18,22,25,27,30,32,33,35,36,32,27,25,24,23,22,21,22,21,20,20,20,20,20,20,20,20,20,20,19,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,22,21,23,25,27,29,39,38,36,34,34,32,29,26,22,20,14,2,3,60,67,70,73,76,79,80,81,82,82,29,27,25,24,23,24,22,23,23,22,22,22,22,22,22,23,22,24,24,24,26,27,28,32,82,80,80,78,75,72,70,66,63,56,0
156	0,0,0,9,14,18,21,23,25,27,29,30,32,33,28,25,24,22,24,22,21,21,22,21,20,20,20,20,20,20,20,21,21,22,21,22,24,24,26,28,35,33,33,31,30,29,29,29,30,32,33,35,29,26,24,24,23,23,21,22,22,21,20,20,19,20,21,21,20,20,21,21,20,21,21,22,23,24,25,25,28,31,35,34,32,31,29,27,24,21,18,14,0,7,17,37,46,54,60,67,72,77,79,75,69,56,51,47,41,40,37,36,34,33,33,33,33,33,34,36,38,40,42,47,52,62,71,80,79,77,69,64,59,51,45,33,14,2,0
157	0,19,25,30,33,35,36,37,38,39,39,37,26,23,23,22,21,21,20,20,20,20,20,20,19,19,19,19,19,20,21,20,20,20,21,21,23,25,35,39,38,38,38,38,39,39,40,41,41,26,24,22,21,21,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,19,20,20,21,20,21,23,26,40,41,40,39,38,37,36,35,33,30,12,89,90,90,91,91,90,89,90,90,39,34,33,33,32,32,30,30,32,31,31,32,33,32,31,32,32,33,36,37,41,42,46,54,61,84,82,80,78,72,66,61,53,45,35,0,0,0
158	0,13,19,23,25,27,30,32,33,35,37,37,38,31,27,26,25,24,23,22,23,23,22,22,21,21,21,20,20,21,21,22,22,22,23,24,27,28,30,36,36,34,33,32,31,32,33,35,37,38,32,29,26,25,24,24,24,24,23,22,21,21,21,21,21,21,21,21,21,21,21,22,21,22,22,24,24,27,28,31,34,39,37,36,35,33,31,29,27,24,19,16,23,42,52,60,66,71,77,81,83,83,73,64,51,49,45,43,40,39,37,35,34,34,34,34,34,34,36,38,40,43,46,48,55,65,86,84,82,80,75,70,64,59,50,41,22,0,0
159	4,15,20,24,27,29,30,32,34,34,36,38,39,31,27,25,23,24,23,23,21,21,21,21,20,22,22,21,22,21,22,21,22,23,23,24,25,28,30,37,35,33,32,31,31,32,33,35,37,39,32,29,27,24,24,23,24,23,23,22,21,21,21,21,22,22,22,22,22,22,22,22,23,23,22,23,24,26,27,29,35,39,38,37,35,33,31,29,26,24,20,16,10,22,33,49,58,65,69,73,80,82,84,72,69,54,49,46,42,40,39,37,36,34,34,35,35,35,37,36,37,40,42,44,48,53,63,83,85,84,82,78,71,66,60,52,41,30,0
160	3,5,6,9,12,14,15,16,17,18,18,18,17,17,15,15,15,15,14,14,14,13,13,13,13,13,12,13,12,12,12,12,12,12,23,29,33,35,36,36,38,39,40,41,41,42,33,31,28,27,26,24,24,23,22,22,22,22,22,21,22,23,23,22,21,21,21,22,23,23,23,23,23,22,23,24,25,27,29,31,35,40,38,36,35,33,31,29,27,23,19,13,8,29,34,42,46,51,54,57,61,64,66,63,49,47,47,47,47,47,46,43,41,40,40,38,39,38,38,39,38,39,41,42,41,43,41,44,61,58,54,47,44,42,40,38,34,29,22
161	11,10,8,26,32,34,35,36,38,39,40,40,41,27,22,21,20,19,20,19,20,19,19,19,19,19,18,18,19,19,18,18,18,19,19,19,19,19,19,19,19,18,18,18,19,20,20,20,20,20,20,20,20,21,20,21,20,20,20,21,20,21,20,20,19,20,21,20,19,19,19,20,20,20,21,21,21,21,22,22,24,25,41,41,40,39,38,37,36,34,30,8,89,89,88,89,89,89,89,89,79,45,22,19,19,19,19,18,18,19,19,19,19,19,20,20,19,19,20,20,20,21,22,23,24,29,77,84,83,82,80,78,75,73,68,60,27,0,0
162	5,4,3,2,3,14,19,22,26,29,31,33,36,32,28,25,24,22,20,20,20,20,19,19,18,18,18,18,19,20,20,20,19,20,19,18,19,21,21,19,18,20,20,19,20,20,19,20,18,18,19,19,19,18,19,18,20,20,20,19,18,18,20,20,20,19,19,19,20,20,20,21,20,20,20,20,21,22,23,24,27,30,36,35,33,31,29,27,24,20,15,7,14,61,65,69,71,72,73,75,77,78,47,24,23,21,20,20,20,18,20,19,18,18,18,18,19,18,19,19,20,21,21,23,23,25,27,63,79,78,76,73,70,68,66,59,53,5,0
163	6,4,19,25,28,30,33,36,37,39,41,42,33,25,23,23,22,21,20,20,20,19,20,20,20,20,20,20,20,19,19,20,20,20,20,19,19,20,20,20,20,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,21,21,20,20,19,19,20,19,20,19,19,19,20,20,20,20,19,20,20,21,20,21,22,26,40,41,40,39,38,37,35,34,33,30,21,86,88,89,89,89,90,90,90,90,73,24,22,21,20,20,20,20,20,20,20,20,21,20,20,20,20,20,19,20,20,20,22,25,26,68,81,79,77,77,76,74,71,67,60,11,0
164	1,6,15,18,22,24,26,28,31,33,33,35,32,26,26,23,21,22,21,21,20,20,20,20,19,19,19,20,20,20,20,20,20,22,22,22,24,27,30,35,34,33,32,31,31,31,33,34,36,37,30,27,24,23,21,21,22,21,21,20,20,21,21,21,21,20,20,20,20,20,20,20,20,20,21,20,21,23,26,26,30,31,37,35,33,31,30,28,25,22,17,13,15,23,43,52,60,66,72,78,80,82,68,65,51,45,42,40,37,37,36,35,32,31,31,32,32,33,34,34,39,41,43,45,51,58,81,83,81,77,72,67,61,54,44,31,4,0,0
165	0,6,12,18,22,25,28,30,32,33,35,37,32,27,25,24,23,22,20,21,20,20,20,20,19,18,13,10,10,11,10,11,11,11,12,12,12,12,12,12,12,12,12,12,11,12,12,12,12,12,12,12,12,11,12,12,12,12,12,12,12,12,12,12,12,11,12,12,11,12,12,11,11,12,11,11,11,11,12,11,12,15,40,44,44,44,44,44,44,43,43,43,10,17,24,27,30,34,37,40,42,44,44,43,42,40,39,37,38,37,37,38,37,40,39,39,39,39,38,38,39,40,40,41,42,42,45,51,48,47,45,42,40,37,33,25,11,0,0
166	3,10,14,18,22,25,28,30,31,33,35,37,34,28,25,23,23,22,21,20,21,22,21,20,19,17,13,10,10,11,10,11,11,12,11,11,12,11,11,12,11,11,12,12,12,12,12,12,12,12,13,12,12,13,12,12,13,12,12,12,12,12,12,12,12,11,12,12,11,12,12,11,11,12,11,11,12,11,12,12,12,16,44,44,44,44,44,44,44,43,43,43,11,18,23,27,30,34,37,40,42,44,45,45,43,41,39,39,39,39,39,40,39,39,38,39,38,40,40,40,41,40,40,39,41,41,45,49,49,47,44,41,38,37,34,27,14,2,0
167	12,37,39,40,40,41,41,41,42,41,40,37,12,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,22,29,32,34,35,37,38,38,39,40,40,41,31,28,25,21,18,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,14,16,18,19,19,21,20,21,22,23,23,26,26,31,37,36,34,33,31,28,26,24,19,14,9,4,9,49,57,61,64,66,68,69,69,69,65,47,40,36,37,36,35,34,33,34,35,35,35,36,34,35,35,34,35,36,36,39,39,42,64,62,59,58,56,52,49,42,33,20,0,0
168	28,31,34,36,38,39,40,41,42,27,23,23,22,22,21,21,20,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,21,20,20,20,21,21,19,20,21,20,20,19,21,21,20,19,21,20,20,20,19,19,20,20,19,19,19,19,20,20,20,20,20,20,20,20,20,20,21,21,20,21,21,23,23,25,39,42,40,40,39,38,37,36,33,23,0,0,0,0,84,87,87,88,88,88,88,88,88,88,23,19,19,19,19,19,19,18,18,18,18,19,19,19,19,19,18,19,18,18,19,21,22,23,26,47,81,80,78,77,75,72,70,67,63,45,0
169	0,7,16,22,26,28,31,33,35,36,38,34,31,27,26,25,23,22,23,22,22,22,20,19,16,11,11,11,11,12,11,12,13,13,13,13,14,13,13,13,12,13,13,13,13,13,14,13,13,13,13,13,13,13,13,14,13,13,13,13,13,12,13,13,12,12,13,12,12,13,13,12,13,13,12,12,11,12,12,12,43,45,45,45,45,45,45,45,43,35,0,0,0,7,15,21,26,30,33,37,39,42,43,44,44,44,42,40,41,41,40,39,40,39,39,39,39,39,39,39,40,39,41,39,42,41,42,44,49,50,48,46,43,41,39,37,32,26,12
170	0,0,0,11,17,21,25,27,30,32,32,34,35,29,27,25,24,23,22,22,21,21,21,20,20,21,21,21,21,21,22,22,21,20,22,23,24,25,27,31,34,32,30,30,29,31,33,33,35,32,27,25,24,23,23,22,22,21,21,22,21,21,21,21,21,21,20,20,20,20,21,21,20,22,21,23,23,24,26,29,37,35,33,31,29,27,25,22,17,10,0,0,17,25,36,48,56,62,68,72,78,80,67,64,61,45,40,38,37,33,31,32,31,29,29,29,29,31,31,35,37,39,42,47,57,74,80,78,77,74,69,63,55,46,37,23,0,0,0
171	0,0,0,9,14,19,24,26,28,30,32,34,36,36,31,29,25,24,23,23,22,21,21,20,20,20,19,20,20,20,20,20,20,19,19,19,20,20,20,20,19,19,21,20,21,21,21,19,20,19,19,20,20,20,20,20,21,21,21,20,21,21,19,20,20,19,19,18,23,28,31,33,33,32,31,32,31,31,32,31,32,33,37,36,35,34,34,33,33,28,27,15,57,62,66,69,72,74,76,78,80,70,29,26,24,23,22,24,22,21,22,20,20,22,25,28,33,35,35,35,34,35,34,33,36,37,58,85,83,82,81,80,76,69,62,58,34,0,0
172	0,0,0,7,40,43,44,44,43,43,43,43,43,42,23,12,11,11,11,11,11,11,10,11,11,10,10,10,11,11,10,10,10,10,11,11,27,29,31,32,34,35,35,36,37,38,35,28,24,18,14,11,11,11,12,11,11,10,10,10,10,11,11,10,10,10,10,12,17,19,22,21,22,21,22,23,23,23,25,27,29,33,38,36,34,33,31,28,26,24,21,15,4,9,12,56,59,62,64,65,67,67,67,64,62,51,39,37,34,32,32,32,30,31,31,31,31,32,32,33,35,36,35,37,39,44,47,59,58,55,53,51,48,47,41,35,29,11,3
173	9,13,24,37,40,42,42,41,42,42,42,41,39,14,11,11,11,11,11,11,11,11,10,11,11,10,11,11,11,11,11,11,20,26,32,33,35,36,37,38,40,41,39,32,30,27,25,20,16,11,10,10,11,11,11,11,10,10,11,10,10,10,10,10,10,10,10,11,17,18,19,20,21,22,23,23,24,24,27,31,38,39,37,35,33,31,29,26,23,19,14,1,0,5,9,43,53,59,62,65,66,68,69,70,67,60,42,39,38,36,33,31,31,31,31,33,32,33,32,33,34,35,34,34,36,36,39,39,60,61,59,56,55,53,50,47,41,33,9
174	0,1,11,19,22,26,28,31,33,34,35,37,35,30,27,26,24,22,21,21,20,19,19,19,18,16,12,10,10,11,11,12,11,12,12,13,13,12,12,13,12,13,13,12,12,13,12,12,12,12,12,12,12,11,12,12,11,11,12,12,12,12,12,12,12,12,12,12,13,12,12,12,13,12,12,12,12,12,12,24,43,44,44,44,44,44,44,43,42,36,9,0,0,9,11,15,23,28,32,34,37,39,42,45,44,44,44,41,39,39,38,37,37,37,37,37,37,38,37,39,40,39,40,42,42,42,41,43,42,46,49,47,46,43,40,36,31,22,18
175	0,0,0,6,15,20,23,26,28,29,31,33,34,35,29,26,25,24,23,23,22,21,20,20,21,20,20,21,21,21,21,21,21,22,22,22,24,25,26,28,29,33,32,31,30,30,30,31,32,33,36,32,28,25,24,24,24,22,21,22,22,21,21,20,21,20,21,22,21,21,20,21,22,22,23,23,23,24,24,27,28,29,33,35,33,31,29,26,24,21,16,14,0,1,17,36,48,54,59,66,72,78,80,81,75,60,53,47,42,39,36,34,32,32,30,30,31,31,32,33,35,39,41,43,47,52,63,71,79,78,77,70,64,60,53,43,30,16,6
176	0,0,0,10,15,22,26,28,31,33,35,36,38,32,28,26,25,24,22,23,22,21,21,20,16,11,11,10,10,11,11,11,11,11,12,11,12,12,13,12,13,12,13,13,12,13,13,13,13,12,12,13,13,13,13,12,12,13,13,13,13,12,12,13,12,12,13,12,13,13,12,12,12,12,12,13,12,12,13,13,14,14,38,44,44,44,44,45,43,44,43,43,0,0,2,16,22,25,29,33,35,38,40,42,44,42,44,43,44,41,40,38,40,38,38,39,39,39,39,39,40,41,40,40,39,41,43,45,53,52,49,46,44,40,37,35,32,26,13
177	0,13,38,42,42,44,43,43,43,43,43,40,13,11,10,10,11,11,10,10,10,10,10,10,11,11,10,10,10,11,11,11,14,31,37,38,37,38,39,40,41,41,42,33,31,27,23,17,12,12,12,12,12,12,11,12,12,12,11,11,11,11,11,11,11,11,12,11,14,18,21,24,24,24,24,24,25,27,26,27,31,33,38,37,36,34,31,29,26,23,19,13,0,3,26,52,54,59,60,61,65,66,67,66,66,44,40,37,33,33,33,32,31,30,30,30,31,30,30,31,31,32,34,34,35,38,41,54,66,65,64,61,59,57,53,50,47,41,30
178	5,38,42,43,44,44,43,43,43,43,42,24,13,12,11,10,11,11,10,11,12,11,11,11,11,11,11,11,11,11,11,15,26,33,35,37,39,40,39,39,41,42,38,32,28,26,22,15,12,12,12,12,11,11,11,11,11,12,12,12,11,11,11,12,11,11,11,12,17,20,23,24,24,25,24,23,25,26,32,34,35,39,38,37,35,32,30,28,25,21,16,9,2,5,13,44,56,59,61,63,65,66,68,67,66,61,43,38,39,36,35,36,34,35,33,31,31,31,32,33,33,33,34,34,37,39,41,51,65,65,62,60,59,57,53,52,48,42,35
179	0,3,7,9,11,13,14,15,15,15,14,14,14,14,14,14,13,13,13,12,13,12,13,12,12,12,12,11,12,11,12,11,11,11,10,11,11,10,11,11,13,25,28,30,31,33,34,35,37,37,38,36,30,28,25,25,23,21,22,20,20,20,20,19,19,19,19,20,20,21,20,20,21,21,22,22,23,24,25,26,28,31,35,34,32,30,29,27,24,22,20,17,0,9,22,30,38,41,46,50,53,57,60,55,52,52,51,51,50,46,42,43,41,40,40,40,42,41,40,39,40,41,41,40,41,40,40,45,47,41,38,36,33,30,27,21,15,0,0
180	5,13,16,21,23,26,28,30,32,33,34,31,28,24,24,23,22,21,21,20,21,20,20,19,20,19,20,21,21,20,21,21,22,22,24,24,25,27,30,32,32,30,30,30,30,31,32,34,34,36,29,26,24,24,22,21,22,21,20,20,20,20,20,20,20,20,20,20,20,21,21,21,22,22,22,23,23,24,25,26,28,34,32,32,30,28,26,24,22,18,14,10,0,12,20,39,50,58,64,72,78,80,82,75,69,56,50,46,42,38,38,34,33,34,32,34,33,34,36,37,38,42,45,49,53,65,75,82,80,78,71,65,57,51,39,26,8,0,0
181	0,7,17,21,23,28,30,31,33,33,33,27,25,24,22,21,21,20,21,19,20,20,20,20,20,20,20,20,20,20,21,21,22,22,24,24,26,27,30,32,31,29,29,29,30,32,32,34,35,30,26,25,24,22,22,22,20,21,21,20,20,20,19,20,20,20,20,19,20,20,20,20,22,21,23,25,25,26,27,28,30,34,32,30,28,27,25,23,20,17,15,3,4,16,33,43,54,63,70,75,80,81,76,70,57,51,46,44,39,36,33,31,31,30,29,32,33,32,35,37,41,46,49,50,59,73,82,81,78,72,66,59,53,44,32,12,0,0,0
182	0,0,0,13,18,23,26,29,31,33,35,37,37,39,36,29,28,27,24,22,24,22,22,21,20,20,20,19,15,12,11,11,11,12,12,12,13,12,13,13,13,13,13,13,13,13,14,13,13,14,13,13,13,13,14,13,13,13,13,13,13,14,13,13,13,13,13,14,13,13,14,13,13,13,13,14,13,13,13,13,13,13,18,44,45,46,46,46,46,46,46,46,7,17,23,28,30,35,37,40,44,45,47,44,43,43,45,43,42,42,41,41,40,40,40,40,40,40,40,41,41,40,40,42,42,43,44,47,50,49,47,45,42,38,36,32,28,20,0
183	2,16,20,23,26,28,30,32,34,35,37,37,32,29,26,25,24,23,22,21,21,21,21,22,21,22,22,22,21,21,20,22,22,22,23,25,26,29,36,36,35,33,31,31,32,32,34,36,37,38,29,28,25,23,24,24,22,22,21,22,22,21,20,20,20,20,20,20,21,20,20,21,21,21,21,23,22,23,26,28,34,37,36,35,33,30,28,26,23,19,14,4,0,0,17,32,47,56,63,69,74,80,82,84,76,69,56,48,46,42,39,38,35,35,34,33,35,35,34,34,35,37,37,41,42,45,50,58,75,82,80,79,75,69,65,58,48,37,19
184	0,0,0,0,11,16,21,24,26,28,31,34,36,38,32,27,26,24,23,23,22,22,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,21,21,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,19,19,19,20,20,19,19,19,19,19,19,19,21,21,20,22,24,24,24,26,34,37,35,33,31,29,27,23,19,13,0,0,0,0,37,58,63,67,69,71,73,75,77,79,59,28,25,23,21,19,20,21,20,20,20,19,19,19,19,19,21,20,21,22,21,23,24,24,29,67,77,75,74,72,70,68,65,61,59
185	0,0,0,39,42,43,43,43,43,43,43,43,42,12,11,10,10,10,10,10,10,10,10,10,11,11,11,10,10,10,11,11,11,11,11,24,30,30,31,32,35,36,37,38,34,28,27,21,17,12,11,11,10,10,10,10,9,9,9,9,9,9,9,9,9,9,13,18,19,19,19,19,21,20,21,22,22,23,25,25,30,36,34,32,30,28,26,22,17,13,0,0,0,0,0,0,38,52,56,57,60,62,63,65,66,66,49,39,34,32,31,30,30,29,29,28,28,28,28,28,30,30,30,31,31,33,32,33,36,41,57,56,54,52,50,48,45,40,36
